_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;700;_
_;0.0;696;_
_;0.0;693;_
_;0.0;691;_
_;0.0;689;_
_;0.0;687;_
_;0.0;687;_
_;0.0;685;_
_;0.0;682;_
_;0.0;680;_
_;0.0;680;_
_;0.0;680;_
_;0.0;680;_
_;0.0;676;_
_;0.0;671;_
_;0.0;669;_
_;0.0;667;_
_;0.0;667;_
_;0.0;667;_
_;0.0;663;_
_;0.0;663;_
_;0.0;661;_
_;0.0;661;_
_;0.0;661;_
_;0.0;661;_
_;0.0;658;_
_;0.0;654;_
_;0.0;654;_
_;0.0;652;_
_;0.0;652;_
_;0.0;650;_
_;0.0;650;_
_;0.0;650;_
_;0.0;650;_
_;0.0;650;_
_;0.0;650;_
_;0.0;650;_
_;0.0;647;_
_;0.0;647;_
_;0.0;647;_
_;0.0;647;_
_;0.0;645;_
_;0.0;645;_
_;0.0;645;_
_;0.0;641;_
_;0.0;641;_
_;0.0;641;_
_;0.0;641;_
_;0.0;641;_
_;0.0;641;_
_;0.0;630;_
_;0.0;630;_
_;0.0;628;_
_;0.0;628;_
_;0.0;628;_
_;0.0;628;_
_;0.0;625;_
_;0.0;625;_
_;0.0;625;_
_;0.0;625;_
_;0.0;625;_
_;0.0;625;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;623;_
_;0.0;621;_
_;0.0;621;_
_;0.0;619;_
_;0.0;619;_
_;0.0;617;_
_;0.0;617;_
_;0.0;614;_
_;0.0;612;_
_;0.0;612;_
_;0.0;612;_
_;0.0;612;_
_;0.0;606;_
_;0.0;603;_
_;0.0;601;_
_;0.0;601;_
_;0.0;597;_
_;0.0;597;_
_;0.0;595;_
_;0.0;592;_
_;0.0;590;_
_;0.0;590;_
_;0.0;590;_
_;0.0;590;_
_;0.0;588;_
_;0.0;588;_
_;0.0;586;_
_;0.0;586;_
_;0.0;586;_
_;0.0;586;_
_;0.0;586;_
_;0.0;586;_
_;0.0;584;_
_;0.0;584;_
_;0.0;584;_
_;0.0;584;_
_;0.0;584;_
_;0.0;577;_
_;0.0;575;_
_;0.0;575;_
_;0.0;573;_
_;0.0;573;_
_;0.0;568;_
_;0.0;568;_
_;0.0;568;_
_;0.0;568;_
_;0.0;568;_
_;0.0;568;_
_;0.0;568;_
_;0.0;566;_
_;0.0;564;_
_;0.0;564;_
_;0.0;564;_
_;0.0;564;_
_;0.0;562;_
_;0.0;562;_
_;0.0;560;_
_;0.0;560;_
_;0.0;560;_
_;0.0;560;_
_;0.0;560;_
_;0.0;553;_
_;0.0;551;_
_;0.0;549;_
_;0.0;546;_
_;0.0;544;_
_;0.0;544;_
_;0.0;542;_
_;0.0;542;_
_;0.0;542;_
_;0.0;542;_
_;0.0;542;_
_;0.0;538;_
_;0.0;535;_
_;0.0;533;_
_;0.0;531;_
_;0.0;531;_
_;0.0;531;_
_;0.0;529;_
_;0.0;527;_
_;0.0;527;_
_;0.0;527;_
_;0.0;527;_
_;0.0;527;_
_;0.0;527;_
_;0.0;522;_
_;0.0;520;_
_;0.0;518;_
_;0.0;516;_
_;0.0;516;_
_;0.0;516;_
_;0.0;513;_
_;0.0;513;_
_;0.0;513;_
_;0.0;513;_
_;0.0;513;_
_;0.0;511;_
_;0.0;507;_
_;0.0;507;_
_;0.0;507;_
_;0.0;507;_
_;0.0;505;_
_;0.0;505;_
_;0.0;505;_
_;0.0;505;_
_;0.0;505;_
_;0.0;505;_
_;0.0;505;_
_;0.0;500;_
_;0.0;500;_
_;0.0;500;_
_;0.0;500;_
_;0.0;498;_
_;0.0;498;_
_;0.0;498;_
_;0.0;498;_
_;0.0;496;_
_;0.0;496;_
_;0.0;496;_
_;0.0;496;_
_;0.0;494;_
_;0.0;494;_
_;0.0;494;_
_;0.0;494;_
_;0.0;494;_
_;0.0;494;_
_;0.0;494;_
_;0.0;494;_
_;0.0;492;_
_;0.0;492;_
_;0.0;492;_
_;0.0;492;_
_;0.0;492;_
_;0.0;487;_
_;0.0;485;_
_;0.0;483;_
_;0.0;483;_
_;0.0;481;_
_;0.0;478;_
_;0.0;476;_
_;0.0;476;_
_;0.0;476;_
_;0.0;476;_
_;0.0;476;_
_;0.0;472;_
_;0.0;467;_
_;0.0;465;_
_;0.0;465;_
_;0.0;465;_
_;0.0;463;_
_;0.0;461;_
_;0.0;461;_
_;0.0;461;_
_;0.0;461;_
_;0.0;461;_
_;0.0;461;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;459;_
_;0.0;454;_
_;0.0;452;_
_;0.0;450;_
_;0.0;450;_
_;0.0;445;_
_;0.0;445;_
_;0.0;443;_
_;0.0;443;_
_;0.0;441;_
_;0.0;441;_
_;0.0;441;_
_;0.0;441;_
_;0.0;441;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;0.0;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;1576488126.5078137;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.6911525726318359;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
_;0.8148219585418701;439;_
