x0000,y0000
0,0.01087979206,
0.006133855981,0.005255486508,
0.01226771196,0.01250212317,
0.01840156794,0.005272107034,
0.02453542393,0.004225226192,
0.03066927991,0.00565522956,
0.03680313589,0.003525356428,
0.04293699187,0.004910209581,
0.04907084785,0.001580158072,
0.05520470383,0.004551811975,
0.06133855981,0.005535192261,
0.0674724158,0.003323966361,
0.07360627178,0.006121878515,
0.07974012776,0.006014228519,
0.08587398374,0.006171935858,
0.09200783972,0.006377560353,
0.0981416957,0.007083728677,
0.1042755517,0.002962925947,
0.1104094077,0.00396308589,
0.1165432636,0.003034749878,
0.1226771196,0.00128885751,
0.1288109756,0.00388826096,
0.1349448316,0.001721409536,
0.1410786876,0.002083723685,
0.1472125436,0.003271088209,
0.1533463995,0.0009240145734,
0.1594802555,0.001352116741,
0.1656141115,0.002321192353,
0.1717479675,0.003699056678,
0.1778818235,0.002116596607,
0.1840156794,0.001906342013,
0.1901495354,0.001984245292,
0.1962833914,0.002845376501,
0.2024172474,0.004695998011,
0.2085511034,0.001128611975,
0.2146849593,0.0002994587963,
0.2208188153,0.003091369886,
0.2269526713,0.003927423718,
0.2330865273,0.002781965085,
0.2392203833,0.004463208806,
0.2453542393,0.002374361574,
0.2514880952,0.008973860611,
0.2576219512,0.0003840584069,
0.2637558072,0.002762394727,
0.2698896632,0.003210963635,
0.2760235192,0.001793929339,
0.2821573751,0.001195446873,
0.2882912311,0.002227583275,
0.2944250871,0.00234677645,
0.3005589431,0.0006866383918,
0.3066927991,0.00160515296,
0.3128266551,0.0006178617154,
0.318960511,0.001691683935,
0.325094367,0.001482086312,
0.331228223,0.0003517507281,
0.337362079,0.001211628726,
0.343495935,0.001020586977,
0.3496297909,0.001847029242,
0.3557636469,0.001334003042,
0.3618975029,0.0007841955942,
0.3680313589,0.000810185423,
0.3741652149,0.0007258732197,
0.3802990708,0.0004390015914,
0.3864329268,0.002525450923,
0.3925667828,0.002155714088,
0.3987006388,0.002865960748,
0.4048344948,0.001312890554,
0.4109683508,0.001907092088,
0.4171022067,0.00223548835,
0.4232360627,0.001189959203,
0.4293699187,0.0003248721366,
0.4355037747,0.0009126227208,
0.4416376307,0.0001925671599,
0.4477714866,0.001669923478,
0.4539053426,0.0004600676261,
0.4600391986,0.003040438522,
0.4661730546,0.001296737157,
0.4723069106,0.001205168357,
0.4784407666,0.0009900424934,
0.4845746225,0.001028048668,
0.4907084785,0.001007020703,
0.4968423345,0.0006653993526,
0.5029761905,0.0029465486,
