2271;330;700;_
2271;332;700;_
2272;332;700;_
2272;328;700;_
2273;328;700;_
2273;330;700;_
2274;328;700;_
2274;324;700;_
2275;327;700;_
2276;328;700;_
2276;327;700;_
2277;324;700;_
2277;328;700;_
2277;329;700;_
2278;326;700;_
2279;323;700;_
2279;327;700;_
2280;328;700;_
2280;326;700;_
2281;325;700;_
2281;329;700;_
2282;329;700;_
2282;324;700;_
2283;326;700;_
2283;332;700;_
2284;335;700;_
2284;334;700;_
2285;338;700;_
2285;340;700;_
2286;338;700;_
2286;340;700;_
2287;351;700;_
2287;358;700;_
2288;360;700;_
2288;356;700;_
2289;358;700;_
2289;358;700;_
2290;352;700;_
2290;345;700;_
2291;340;700;_
2292;336;700;_
2292;327;700;_
2292;324;700;_
2293;324;700;_
2294;321;700;_
2294;315;700;_
2295;316;700;_
2296;320;700;_
2296;318;700;_
2296;313;700;_
2297;313;700;_
2297;317;700;_
2298;316;700;_
2298;313;700;_
2299;314;700;_
2299;317;700;_
2300;312;700;_
2300;296;700;_
2301;295;700;_
2302;316;700;_
2302;349;700;_
2302;409;700;_
2303;475;700;_
2303;486;700;_
2304;422;700;_
2305;327;700;_
2305;261;700;_
2306;252;700;_
2306;265;700;_
2307;288;700;_
2307;308;700;_
2308;317;700;_
2308;316;700;_
2309;318;700;_
2309;324;700;_
2310;324;700;_
2310;322;700;_
2311;324;700;_
2311;329;700;_
2312;332;700;_
2313;328;700;_
2313;331;700;_
2313;332;700;_
2314;331;700;_
2315;332;700;_
2315;339;700;_
2315;341;700;_
2316;339;700;_
2317;339;700;_
2317;341;700;_
2317;346;700;_
2318;344;700;_
2319;345;700;_
2319;350;700;_
2320;355;700;_
2320;354;700;_
2321;356;700;_
2321;359;700;_
2321;363;700;_
2322;363;700;_
2323;370;700;_
2323;375;700;_
2324;374;700;_
2324;371;700;_
2325;375;700;_
2325;378;700;_
2326;377;700;_
2327;373;700;_
2327;375;700;_
2327;373;700;_
2328;364;700;_
2328;354;700;_
2329;354;700;_
2330;349;700;_
2330;339;700;_
2330;334;700;_
2331;331;700;_
2332;330;700;_
2332;325;700;_
2333;326;700;_
2333;324;700;_
2334;321;700;_
2334;318;700;_
2335;319;700;_
2335;325;700;_
2336;322;700;_
2336;320;700;_
2337;321;700;_
2337;321;700;_
2338;322;700;_
2339;322;700;_
2339;324;700;_
2339;326;700;_
2340;327;700;_
2340;325;700;_
2341;327;700;_
2342;329;700;_
2342;326;700;_
2342;324;700;_
2343;330;700;_
2344;330;700;_
2344;328;700;_
2345;327;700;_
2345;333;700;_
2346;333;700;_
2346;328;700;_
2347;329;700;_
2347;333;700;_
2348;330;700;_
2348;323;700;_
2349;325;700;_
2349;331;700;_
2350;332;700;_
2350;327;700;_
2351;328;700;_
2352;330;700;_
2352;328;700;_
2352;325;700;_
2353;328;700;_
2354;331;700;_
2354;335;700;_
2354;338;700;_
2355;342;700;_
2355;341;700;_
2356;338;700;_
2357;342;700;_
2357;354;700;_
2358;360;700;_
2358;358;700;_
2359;357;700;_
2359;360;700;_
2360;357;700;_
2360;351;700;_
2361;348;700;_
2361;344;700;_
2362;339;700;_
2362;327;700;_
2363;323;700;_
2363;323;700;_
2364;320;700;_
2364;316;700;_
2365;316;700;_
2365;316;700;_
2366;315;700;_
2367;314;700;_
2367;318;700;_
2367;319;700;_
2368;314;700;_
2369;312;700;_
2369;317;700;_
2370;318;700;_
2370;312;700;_
2371;295;700;_
2371;292;700;_
2371;309;700;_
2372;339;700;_
2373;401;700;_
2373;467;700;_
2374;490;700;_
2374;447;700;_
2375;359;700;_
2375;285;700;_
2376;262;700;_
2376;274;700;_
2377;299;700;_
2377;320;700;_
2378;325;700;_
2378;322;700;_
2379;324;700;_
2379;327;700;_
2380;323;700;_
2380;322;700;_
2381;327;700;_
2382;328;700;_
2382;327;700;_
2383;330;700;_
2383;333;700;_
2384;333;700;_
2384;330;700;_
2385;331;700;_
2385;337;700;_
2386;340;700;_
2386;337;700;_
2387;340;700;_
2387;341;700;_
2388;341;700;_
2388;341;700;_
2389;346;700;_
2390;352;700;_
2390;352;700;_
2390;350;700;_
2391;354;700;_
2392;357;700;_
2392;359;700;_
2392;363;700;_
2393;370;700;_
2394;369;700;_
2394;368;700;_
2395;369;700;_
2395;373;700;_
2396;373;700;_
2396;372;700;_
2396;371;700;_
2397;372;700;_
2398;366;700;_
2398;356;700;_
2398;351;700;_
2399;348;700;_
2400;343;700;_
2400;335;700;_
2401;333;700;_
2402;332;700;_
2402;327;700;_
2402;324;700;_
2403;326;700;_
2403;328;700;_
2404;325;700;_
2404;321;700;_
2405;325;700;_
2405;326;700;_
2406;321;700;_
2407;321;700;_
2407;326;700;_
2407;326;700;_
2408;324;700;_
2409;325;700;_
2409;328;700;_
2410;329;700;_
2410;327;700;_
2411;329;700;_
2411;332;700;_
2412;331;700;_
2412;328;700;_
2413;332;700;_
2413;334;700;_
2414;331;700;_
2414;327;700;_
2415;329;700;_
2415;330;700;_
2416;329;700;_
2417;328;700;_
2417;331;700;_
2417;331;700;_
2418;328;700;_
2419;325;700;_
2419;330;700;_
2420;330;700;_
2421;327;700;_
2421;326;700;_
2421;330;700;_
2421;330;700;_
2422;326;700;_
2423;328;700;_
2423;330;700;_
2424;327;700;_
2424;322;700;_
2425;327;700;_
2425;329;700;_
2426;327;700;_
2426;324;700;_
2427;327;700;_
2427;329;700;_
2428;326;700;_
2428;325;700;_
2429;329;700;_
2429;333;700;_
2430;335;700;_
2430;335;700;_
2431;342;700;_
2432;343;700;_
2432;341;700;_
2432;344;700;_
2433;354;700;_
2434;360;700;_
2434;357;700;_
2435;358;700;_
2435;362;700;_
2436;360;700;_
2436;352;700;_
2437;349;700;_
2437;346;700;_
2438;338;700;_
2438;328;700;_
2439;324;700;_
2439;323;700;_
2440;319;700;_
2440;314;700;_
2441;319;700;_
2442;320;700;_
2442;315;700;_
2442;315;700;_
2443;316;700;_
2444;316;700;_
2444;311;700;_
2445;312;700;_
2445;318;700;_
2446;319;700;_
2446;311;700;_
2446;295;700;_
2447;296;700;_
2448;317;700;_
2448;357;700;_
2448;423;700;_
2449;490;700;_
2450;504;700;_
2450;444;700;_
2451;347;700;_
2451;274;700;_
2452;256;700;_
2453;270;700;_
2453;296;700;_
2453;312;700;_
2454;313;700;_
2454;315;700;_
2455;321;700;_
2455;324;700;_
2456;322;700;_
2457;321;700;_
2457;328;700;_
2458;330;700;_
2458;328;700;_
2459;328;700;_
2459;333;700;_
2460;333;700;_
2460;331;700;_
2461;331;700;_
2461;336;700;_
2462;337;700;_
2462;335;700;_
2463;337;700;_
2463;342;700;_
2464;343;700;_
2465;342;700;_
2465;346;700;_
2465;349;700;_
2466;349;700;_
2467;351;700;_
2467;356;700;_
2467;362;700;_
2468;363;700;_
2468;364;700;_
2469;369;700;_
2470;373;700;_
2470;374;700;_
2471;376;700;_
2471;382;700;_
2472;382;700;_
2472;379;700;_
2473;380;700;_
2473;383;700;_
2473;379;700;_
2474;369;700;_
2475;363;700;_
2475;358;700;_
2476;349;700;_
2476;340;700;_
2477;337;700;_
2477;334;700;_
2478;327;700;_
2478;322;700;_
2479;326;700;_
2479;325;700;_
2480;323;700;_
2480;320;700;_
2481;323;700;_
2482;323;700;_
2482;320;700;_
2483;318;700;_
2483;321;700;_
2484;322;700;_
2484;321;700;_
2485;321;700;_
2485;326;700;_
2486;325;700;_
2486;322;700;_
2487;323;700;_
2487;327;700;_
2488;327;700;_
2488;325;700;_
2489;329;700;_
2490;330;700;_
2490;329;700;_
2490;326;700;_
2491;330;700;_
2491;334;700;_
2492;332;700;_
2492;329;700;_
2493;331;700;_
2494;332;700;_
2494;332;700;_
2494;331;700;_
2495;332;700;_
2496;331;700;_
2496;328;700;_
2496;327;700;_
2497;331;700;_
2498;330;700;_
2498;328;700;_
2498;328;700;_
2499;330;700;_
2500;330;700;_
2500;326;700;_
2501;330;700;_
2501;332;700;_
2502;331;700;_
2503;326;700;_
2503;327;700;_
2503;329;700;_
2504;330;700;_
2504;327;700;_
2505;330;700;_
2505;333;700;_
2506;333;700;_
2507;338;700;_
2507;343;700;_
2507;344;700;_
2508;341;700;_
2509;341;700;_
2509;352;700;_
2509;361;700;_
2510;360;700;_
2511;361;700;_
2511;364;700;_
2511;362;700;_
2512;357;700;_
2513;355;700;_
2513;354;700;_
2514;347;700;_
2514;335;700;_
2515;327;700;_
2515;327;700;_
2516;322;700;_
2516;318;700;_
2517;320;700;_
2517;322;700;_
2518;318;700;_
2518;316;700;_
2519;320;700;_
2520;321;700;_
2520;318;700;_
2521;315;700;_
2521;318;700;_
2521;319;700;_
2522;316;700;_
2523;312;700;_
2523;297;700;_
2523;298;700;_
2524;322;700;_
2525;374;700;_
2525;445;700;_
2526;503;700;_
2526;496;700;_
2527;429;700;_
2527;335;700;_
2528;274;700;_
2528;265;700;_
2529;290;700;_
2529;310;700;_
2530;318;700;_
2530;320;700;_
2531;322;700;_
2532;324;700;_
2532;325;700;_
2533;322;700;_
2533;327;700;_
2534;330;700;_
2534;327;700;_
2535;328;700;_
2535;332;700;_
2536;335;700;_
2536;334;700;_
2537;335;700;_
2537;337;700;_
2538;337;700;_
2538;335;700;_
2539;338;700;_
2539;343;700;_
2540;344;700;_
2541;341;700;_
2541;346;700;_
2541;350;700;_
2542;351;700;_
2542;350;700;_
2543;354;700;_
2543;360;700;_
2544;362;700;_
2544;364;700;_
2545;373;700;_
2546;376;700;_
2546;376;700;_
2546;377;700;_
2547;384;700;_
2548;388;700;_
2548;383;700;_
2548;384;700;_
2549;387;700;_
2550;386;700;_
2550;378;700;_
2551;369;700;_
2551;363;700;_
2552;357;700;_
2552;346;700;_
2553;342;700;_
2553;337;700;_
2554;333;700;_
2554;327;700;_
2555;328;700;_
2555;327;700;_
2556;323;700;_
2556;320;700;_
2557;322;700;_
2557;323;700;_
2558;320;700;_
2559;319;700;_
2559;323;700;_
2559;322;700;_
2560;317;700;_
2561;320;700;_
2561;323;700;_
2562;325;700;_
2562;322;700;_
2563;323;700;_
2563;328;700;_
2564;326;700;_
2564;323;700;_
2565;326;700;_
2565;330;700;_
2566;331;700;_
2566;328;700;_
2567;330;700;_
2567;331;700;_
2568;330;700;_
2568;326;700;_
2569;331;700;_
2569;332;700;_
2570;329;700;_
2571;326;700;_
2571;328;700;_
2571;330;700;_
2572;326;700;_
2573;324;700;_
2573;329;700;_
2573;330;700;_
2574;327;700;_
2575;326;700;_
2575;329;700;_
2576;330;700;_
2576;326;700;_
2577;325;700;_
2577;328;700;_
2578;328;700;_
2578;326;700;_
2579;326;700;_
2579;328;700;_
2580;327;700;_
2580;323;700;_
2581;328;700;_
2581;336;700;_
2582;338;700;_
2582;339;700;_
2583;342;700;_
2584;342;700;_
2584;344;700;_
2584;351;700;_
2585;357;700;_
2586;360;700;_
2586;358;700;_
2586;358;700;_
2587;359;700;_
2588;358;700;_
2588;349;700;_
2589;344;700;_
2589;339;700;_
2590;331;700;_
2590;324;700;_
2591;323;700;_
2591;322;700;_
2592;320;700;_
2592;316;700;_
2593;318;700;_
2593;321;700;_
2594;315;700;_
2594;313;700;_
2595;314;700;_
2596;314;700;_
2596;312;700;_
2596;313;700;_
2597;317;700;_
2598;317;700;_
2598;303;700;_
2598;288;700;_
2599;302;700;_
2600;337;700;_
2600;395;700;_
2601;466;700;_
2601;509;700;_
2602;480;700;_
2602;394;700;_
2603;309;700;_
2603;278;700;_
2604;288;700;_
2604;306;700;_
2605;323;700;_
2605;330;700;_
2606;325;700;_
2606;319;700;_
2607;319;700;_
2607;323;700;_
2608;322;700;_
2609;320;700;_
2609;324;700;_
2610;326;700;_
2610;323;700;_
2611;324;700;_
2611;326;700;_
2612;328;700;_
2612;330;700;_
2613;330;700;_
2613;334;700;_
2614;336;700;_
2614;335;700;_
2615;337;700;_
2615;340;700;_
2616;339;700;_
2616;338;700;_
2617;342;700;_
2617;346;700;_
2618;347;700;_
2618;347;700;_
2619;355;700;_
2619;362;700;_
2620;362;700;_
2621;363;700;_
2621;369;700;_
2621;372;700;_
2622;373;700;_
2622;375;700;_
2623;381;700;_
2623;382;700;_
2624;379;700;_
2625;376;700;_
2625;373;700;_
2626;367;700;_
2626;358;700;_
2627;351;700;_
2627;349;700;_
2628;343;700;_
2628;330;700;_
2629;326;700;_
2629;327;700;_
2630;323;700;_
2630;320;700;_
2631;322;700;_
2631;324;700;_
2632;321;700;_
2632;317;700;_
2633;320;700;_
2634;321;700;_
2634;317;700;_
2634;317;700;_
2635;321;700;_
2636;323;700;_
2636;319;700;_
2636;318;700;_
2637;321;700;_
2638;325;700;_
2638;320;700;_
2639;322;700;_
2640;327;700;_
2640;327;700;_
2640;324;700;_
2641;325;700;_
2641;326;700;_
2642;325;700;_
2642;323;700;_
2643;326;700;_
2643;327;700;_
2644;326;700;_
2644;323;700;_
2645;326;700;_
2645;329;700;_
2646;326;700;_
2646;325;700;_
2647;327;700;_
2648;327;700;_
2648;323;700;_
2648;324;700;_
2649;326;700;_
2650;326;700;_
2650;321;700;_
2651;319;700;_
2651;323;700;_
2652;324;700;_
2652;321;700;_
2653;325;700;_
2653;326;700;_
2654;323;700;_
2654;322;700;_
2655;329;700;_
2655;337;700;_
2656;337;700;_
2656;334;700;_
2657;338;700;_
2657;340;700;_
2658;343;700;_
2659;349;700;_
2659;354;700;_
2659;353;700;_
2660;350;700;_
2661;351;700;_
2661;355;700;_
2661;348;700;_
2662;339;700;_
2663;334;700;_
2663;329;700;_
2664;322;700;_
2664;316;700;_
2665;315;700;_
2665;317;700;_
2666;316;700;_
2666;310;698;_
2667;311;698;_
2667;314;696;_
2668;312;696;_
2668;309;696;_
2669;311;696;_
2670;315;696;_
2670;313;696;_
2671;311;696;_
2671;315;696;_
2671;311;691;_
2672;290;691;_
2672;290;691;_
2673;318;689;_
2673;367;689;_
2674;432;687;_
2675;487;685;_
2675;486;685;_
2676;417;685;_
2676;316;685;_
2677;259;685;_
2677;258;685;_
2678;281;680;_
2678;301;680;_
2679;314;680;_
2679;320;680;_
2680;321;680;_
2680;319;680;_
2681;321;680;_
2681;325;680;_
2682;327;680;_
2683;323;680;_
2683;327;680;_
2684;328;680;_
2684;329;680;_
2684;329;680;_
2685;331;680;_
2686;334;680;_
2686;331;680;_
2686;333;680;_
2687;335;680;_
2688;338;680;_
2688;337;680;_
2689;339;680;_
2689;343;680;_
2690;345;680;_
2690;343;680;_
2691;349;680;_
2691;353;680;_
2692;353;680;_
2692;353;680;_
2693;356;680;_
2693;364;680;_
2694;366;680;_
2694;367;680;_
2695;376;680;_
2696;381;680;_
2696;378;680;_
2696;376;680;_
2697;384;680;_
2697;388;680;_
2698;382;680;_
2698;375;680;_
2699;373;680;_
2699;368;680;_
2700;360;680;_
2700;353;680;_
2701;349;680;_
2702;340;680;_
2702;334;680;_
2703;330;680;_
2703;331;680;_
2704;330;680;_
2704;326;680;_
2705;325;680;_
2705;326;680;_
2706;324;678;_
2706;320;678;_
2707;322;678;_
2707;321;678;_
2708;320;678;_
2709;318;678;_
2709;323;671;_
2709;326;663;_
2710;325;661;_
2711;322;654;_
2711;326;652;_
2711;326;647;_
2712;323;645;_
2713;321;643;_
2713;326;643;_
2713;329;643;_
2714;328;643;_
2715;328;632;_
2715;326;630;_
2716;327;625;_
2716;327;625;_
2717;329;623;_
2717;330;623;_
2718;327;621;_
2718;324;621;_
2719;328;621;_
2719;332;621;_
2720;330;621;_
2721;326;621;_
2721;327;621;_
2721;326;617;_
2722;325;612;_
2723;322;610;_
2723;325;610;_
2723;326;610;_
2724;324;608;_
2725;324;608;_
2725;329;606;_
2725;329;606;_
2726;327;606;_
2727;330;606;_
2727;337;606;_
2728;337;603;_
2728;333;603;_
2729;334;603;_
2729;340;603;_
2730;346;601;_
2730;350;599;_
2731;352;599;_
2731;356;597;_
2732;352;595;_
2732;351;595;_
2733;353;595;_
2733;348;595;_
2734;342;586;_
2734;335;586;_
2735;332;584;_
2736;330;584;_
2736;321;584;_
2736;314;582;_
2737;316;582;_
2738;315;579;_
2738;313;579;_
2739;312;579;_
2739;313;579;_
2740;312;577;_
2740;310;577;_
2740;311;577;_
2741;314;575;_
2742;314;573;_
2742;312;573;_
2743;313;573;_
2743;308;571;_
2744;290;571;_
2744;291;571;_
2745;315;571;_
2745;359;571;_
2746;420;571;_
2746;472;568;_
2747;477;564;_
2747;413;562;_
2748;312;562;_
2748;249;562;_
2749;249;560;_
2750;272;557;_
2750;293;557;_
2751;307;557;_
2751;318;557;_
2752;319;557;_
2752;317;555;_
2753;321;553;_
2753;325;553;_
2754;327;553;_
2754;324;551;_
2755;326;551;_
2755;330;551;_
2756;331;551;_
2756;327;551;_
2757;330;551;_
2757;334;551;_
2758;336;551;_
2758;338;551;_
2759;340;546;_
2759;340;544;_
2760;335;544;_
2761;337;542;_
2761;342;540;_
2761;346;540;_
2762;346;540;_
2763;346;538;_
2763;352;538;_
2764;352;538;_
2764;352;538;_
2765;356;538;_
2765;364;538;_
2766;367;533;_
2766;364;531;_
2767;370;529;_
2767;375;529;_
2768;377;529;_
2768;376;529;_
2769;379;527;_
2769;382;527;_
2770;381;527;_
2770;374;527;_
2771;370;527;_
2771;366;527;_
2772;355;527;_
2772;346;527;_
2773;346;527;_
2773;343;527;_
2774;338;527;_
2774;333;527;_
2775;328;527;_
2775;326;527;_
2776;323;527;_
2777;322;527;_
2777;325;527;_
2778;325;522;_
2778;323;522;_
2779;322;522;_
2779;323;520;_
2780;322;518;_
2780;318;518;_
2781;320;518;_
2781;325;518;_
2782;327;516;_
2782;325;516;_
2783;325;516;_
2783;327;516;_
2784;326;513;_
2784;323;513;_
2785;327;513;_
2786;329;511;_
2786;328;509;_
2786;328;509;_
2787;330;507;_
2788;330;507;_
2788;328;507;_
2788;328;507;_
2789;331;507;_
2790;330;507;_
2790;326;507;_
2790;326;507;_
2791;330;507;_
2792;329;507;_
2792;326;507;_
2793;327;507;_
2793;331;507;_
2794;329;507;_
2794;327;507;_
2795;332;507;_
2796;339;507;_
2796;339;507;_
2796;334;505;_
2797;339;503;_
2797;346;503;_
2798;350;503;_
2798;354;503;_
2799;361;503;_
2800;363;503;_
2800;359;500;_
2801;355;500;_
2801;354;500;_
2802;350;500;_
2802;342;498;_
2802;336;496;_
2803;332;496;_
2804;325;496;_
2804;317;494;_
2805;317;494;_
2805;319;494;_
2806;316;494;_
2806;311;494;_
2807;313;492;_
2807;315;492;_
2808;316;492;_
2808;311;492;_
2809;312;492;_
2809;313;489;_
2810;313;489;_
2810;310;487;_
2811;312;485;_
2811;300;485;_
2812;288;485;_
2813;299;485;_
2813;329;485;_
2814;385;485;_
2814;449;485;_
2815;485;485;_
2815;460;483;_
2815;371;481;_
2816;280;481;_
2817;247;481;_
2817;262;478;_
2817;285;478;_
2818;301;476;_
2819;309;476;_
2819;315;476;_
2820;314;476;_
2821;315;476;_
2821;321;476;_
2821;328;474;_
2822;327;474;_
2822;325;474;_
2823;328;474;_
2823;332;474;_
2824;330;474;_
2824;329;474;_
2825;333;474;_
2825;336;474;_
2826;335;474;_
2827;333;474;_
2827;338;474;_
2827;340;474;_
2828;337;474;_
2829;339;474;_
2829;346;474;_
2830;347;474;_
2830;345;474;_
2831;348;474;_
2831;354;474;_
2832;354;474;_
2832;355;474;_
2833;361;474;_
2833;366;474;_
2834;365;474;_
2834;366;474;_
2835;373;474;_
2836;377;474;_
2836;374;474;_
2836;374;474;_
2837;378;474;_
2838;380;474;_
2838;374;474;_
2838;368;474;_
2839;365;474;_
2840;360;474;_
2840;353;474;_
2840;347;474;_
2841;344;474;_
2842;340;474;_
2842;331;474;_
2842;330;474;_
2843;329;474;_
2844;328;474;_
2844;323;474;_
2845;324;474;_
2845;324;474;_
2846;324;474;_
2846;320;474;_
2847;323;474;_
2847;324;474;_
2848;323;474;_
2848;319;474;_
2849;323;474;_
2849;325;474;_
2850;324;474;_
2850;324;474;_
2851;327;474;_
2852;329;474;_
2852;328;474;_
2852;325;474;_
2853;327;474;_
2854;331;474;_
2854;329;474;_
2855;328;474;_
2855;333;474;_
2856;332;474;_
2856;327;474;_
2857;329;474;_
2857;333;474;_
2858;333;474;_
2858;329;474;_
2859;329;474;_
2859;328;474;_
2860;329;474;_
2860;327;474;_
2861;329;474;_
2861;331;474;_
2862;330;474;_
2863;327;474;_
2863;329;474;_
2864;329;474;_
2864;326;474;_
2865;328;474;_
2865;330;474;_
2865;330;474;_
2866;329;474;_
2867;329;474;_
2867;329;474;_
2867;332;474;_
2868;332;474;_
2869;338;474;_
2869;343;474;_
2870;345;474;_
2870;343;474;_
2871;345;474;_
2871;353;474;_
2872;360;474;_
2872;358;474;_
2873;358;474;_
2873;358;474;_
2874;355;470;_
2874;352;470;_
2875;353;467;_
2875;348;467;_
2876;339;467;_
2877;331;467;_
2877;330;467;_
2877;327;463;_
2878;320;459;_
2878;318;459;_
2879;320;459;_
2880;320;459;_
2880;314;456;_
2881;312;456;_
2881;318;456;_
2882;317;456;_
2882;313;456;_
2883;313;456;_
2883;316;456;_
2884;317;456;_
2884;315;456;_
2885;307;456;_
2885;294;456;_
2886;302;456;_
2886;328;456;_
2887;385;456;_
2887;455;456;_
2888;504;456;7,462903261184692
2889;484;456;_
2889;405;456;_
2890;312;456;_
2890;261;456;_
2891;262;456;_
2891;287;456;_
2892;307;456;_
2892;314;456;_
2892;318;456;_
2893;322;456;_
2894;323;456;_
2894;322;456;_
2895;323;456;_
2895;327;456;_
2896;327;456;_
2896;325;456;_
2897;329;456;_
2897;332;456;_
2898;334;456;_
2898;333;456;_
2899;336;456;_
2899;337;456;_
2900;336;456;_
2900;336;456;_
2901;341;456;_
2901;344;456;_
2902;342;456;_
2903;342;456;_
2903;347;456;_
2904;351;456;_
2904;349;456;_
2905;352;456;_
2905;357;456;_
2906;361;456;_
2906;361;456;_
2907;364;456;_
2907;372;456;_
2908;375;456;_
2908;377;456;_
2909;383;456;_
2909;386;456;_
2910;383;456;_
2910;382;456;_
2911;385;456;_
2911;389;456;_
2912;382;456;_
2913;371;456;_
2913;370;456;_
2914;363;456;_
2914;353;456;_
2915;344;456;_
2915;341;456;_
2915;338;456;_
2916;334;456;_
2917;332;456;_
2917;332;456;_
2917;327;456;_
2918;322;456;_
2919;324;456;_
2919;326;456;_
2919;326;456;_
2920;322;456;_
2921;322;456;_
2921;325;456;_
2921;324;456;_
2922;320;456;_
2923;324;456;_
2923;327;456;_
2924;327;456;_
2924;323;456;_
2925;326;456;_
2925;327;456;_
2926;327;456;_
2927;326;456;_
2927;330;456;_
2927;334;456;_
2928;330;456;_
2928;329;456;_
2929;332;456;_
2930;334;456;_
