Thu Dec 19 16:55:51 2019310;331;700;
310;329;700;
310;328;700;
310;330;700;
310;332;700;
310;330;700;
310;329;700;
310;330;700;
310;337;700;
310;340;700;
310;339;700;
310;340;700;
310;340;700;
310;341;700;
310;348;700;
310;356;700;
310;361;700;
310;3;700;
310;331;700;
310;332;700;
310;332;700;
310;332;700;
311;332;700;
311;331;700;
311;331;700;
311;330;700;
311;331;700;
311;329;700;
311;328;700;
311;330;700;
311;332;700;
311;330;700;
311;329;700;
311;330;700;
311;337;700;
311;340;700;
311;339;700;
311;340;700;
311;340;700;
311;341;700;
311;348;700;
311;356;700;
312;361;700;
475;340;700;
475;339;700;
476;338;700;
476;337;700;
477;338;700;
477;338;700;
478;339;700;
478;339;700;
479;339;700;
479;336;700;
480;337;700;
480;338;700;
481;337;700;
482;336;700;
482;336;700;
482;336;700;
483;334;700;
484;332;700;
484;332;700;
485;332;700;
485;333;700;
486;333;700;
486;335;700;
486;341;700;
487;342;700;
488;343;700;
488;345;700;
489;346;700;
489;347;700;
490;355;700;
490;360;700;
491;360;700;
491;358;700;
492;357;700;
492;360;700;
493;357;700;
493;350;700;
494;344;700;
494;340;700;
495;334;700;
495;327;700;
496;324;700;
496;321;700;
497;320;700;
497;317;700;
498;316;700;
499;317;700;
499;318;700;
500;317;700;
500;317;700;
501;317;700;
501;315;700;
502;314;700;
502;315;700;
503;310;700;
503;294;700;
504;293;700;
504;316;700;
505;364;700;
505;429;700;
506;487;700;
506;494;700;
507;437;700;
507;343;700;
508;281;700;
509;271;700;
509;284;700;
509;303;700;
510;314;700;
511;319;700;
511;322;700;
511;320;700;
512;321;700;
513;322;700;
513;325;700;
513;326;700;
514;327;700;
515;331;700;
515;333;700;
516;330;700;
516;332;700;
517;335;700;
517;335;700;
518;336;700;
518;337;700;
519;338;700;
519;338;700;
520;339;700;
520;343;700;
521;345;700;
521;345;700;
522;346;700;
522;349;700;
523;353;700;
524;354;700;
524;355;700;
525;362;700;
525;364;700;
526;364;700;
526;363;700;
527;368;700;
527;370;700;
528;369;700;
528;370;700;
529;369;700;
529;368;700;
530;366;700;
530;363;700;
531;361;700;
531;357;700;
532;349;700;
532;346;700;
533;342;700;
534;339;700;
534;334;700;
535;333;700;
535;331;700;
536;329;700;
536;330;700;
536;330;700;
537;328;700;
538;328;700;
538;328;700;
538;329;700;
539;327;700;
540;328;700;
540;330;700;
541;330;700;
541;331;700;
542;330;700;
542;333;700;
543;335;700;
543;334;700;
544;333;700;
544;335;700;
545;334;700;
545;334;700;
546;332;700;
546;333;700;
547;333;700;
547;334;700;
548;333;700;
549;333;700;
549;333;700;
550;330;700;
550;331;700;
551;332;700;
551;331;700;
552;330;700;
552;329;700;
553;331;700;
553;330;700;
554;328;700;
554;327;700;
555;328;700;
555;330;700;
556;328;700;
556;328;700;
557;331;700;
557;330;700;
558;330;700;
559;329;700;
559;328;700;
559;326;700;
560;326;700;
561;330;700;
561;331;700;
561;337;700;
562;340;700;
563;343;700;
563;342;700;
563;343;700;
564;344;700;
565;353;700;
565;359;700;
566;358;700;
566;359;700;
567;362;700;
567;360;700;
568;352;700;
568;350;700;
569;346;700;
569;339;700;
570;331;700;
570;328;700;
571;323;700;
571;321;700;
572;321;700;
572;320;700;
573;321;700;
573;318;700;
574;317;700;
574;316;700;
575;317;700;
576;316;700;
576;316;700;
577;316;700;
577;314;700;
578;302;700;
578;292;700;
579;306;700;
579;337;700;
580;398;700;
580;468;700;
581;507;700;
581;477;700;
582;393;700;
582;310;700;
583;276;700;
583;278;700;
584;295;700;
585;311;700;
585;317;700;
586;318;700;
586;322;700;
586;324;700;
587;324;700;
588;324;700;
588;324;700;
588;326;700;
589;327;700;
590;328;700;
590;329;700;
591;330;700;
591;331;700;
592;332;700;
592;333;700;
593;335;700;
593;336;700;
594;337;700;
594;341;700;
595;343;700;
595;343;700;
596;343;700;
596;346;700;
597;347;700;
597;347;700;
598;349;700;
598;355;700;
599;358;700;
599;360;700;
600;361;700;
601;364;700;
601;366;700;
601;368;700;
602;370;700;
603;369;700;
603;371;700;
604;368;700;
604;368;700;
605;368;700;
605;364;700;
606;359;700;
606;354;700;
607;349;700;
607;343;700;
608;341;700;
609;338;700;
609;336;700;
609;331;700;
610;327;700;
610;329;700;
611;330;700;
611;330;700;
612;328;700;
613;328;700;
613;327;700;
613;325;700;
614;326;700;
615;327;700;
615;328;700;
616;325;700;
616;328;700;
617;333;700;
617;333;700;
618;332;700;
618;333;700;
619;334;700;
619;334;700;
620;333;700;
620;334;700;
621;333;700;
621;333;700;
622;332;700;
622;335;700;
623;336;700;
623;333;700;
624;333;700;
624;333;700;
625;333;700;
626;332;700;
626;333;700;
627;331;700;
627;332;700;
628;332;700;
628;332;700;
629;332;700;
629;331;700;
630;331;700;
630;330;700;
631;331;700;
631;329;700;
632;328;700;
632;330;700;
633;332;700;
634;330;700;
634;329;700;
635;330;700;
635;337;700;
636;340;700;
636;339;700;
636;340;700;
637;340;700;
638;341;700;
638;348;700;
638;356;700;
639;361;700;
640;361;700;
640;358;700;
641;359;700;
641;357;700;
642;353;700;
642;347;700;
642;341;700;
643;330;700;
644;324;700;
644;322;700;
645;322;700;
645;319;700;
646;315;700;
646;316;700;
647;315;700;
647;315;700;
648;313;700;
648;314;700;
649;314;700;
649;313;700;
650;312;700;
651;315;700;
651;311;700;
651;293;700;
652;292;700;
653;313;700;
653;357;700;
654;424;700;
654;487;700;
655;494;700;
655;434;700;
656;338;700;
656;279;700;
657;268;700;
657;280;700;
658;298;700;
658;313;700;
659;320;700;
659;318;700;
660;318;700;
660;325;700;
661;327;700;
661;326;700;
662;326;700;
663;327;700;
663;325;700;
663;328;700;
664;329;700;
665;331;700;
665;332;700;
666;333;700;
666;335;700;
667;336;700;
667;337;700;
668;336;700;
668;338;700;
669;341;700;
669;340;700;
670;339;700;
670;343;700;
671;348;700;
671;352;700;
672;356;700;
672;357;700;
673;359;700;
673;360;700;
674;364;700;
674;368;700;
675;371;700;
676;370;700;
676;368;700;
676;372;700;
677;371;700;
678;371;700;
678;368;700;
679;364;700;
679;360;700;
680;355;700;
680;350;700;
681;345;700;
681;341;700;
682;339;700;
682;335;700;
683;336;700;
683;332;700;
684;328;700;
684;327;700;
685;328;700;
685;327;700;
686;326;700;
686;328;700;
687;329;700;
688;329;700;
688;330;700;
688;330;700;
689;329;700;
690;330;700;
690;328;700;
691;330;700;
691;333;700;
692;333;700;
692;335;700;
692;334;700;
693;332;700;
694;332;700;
694;332;700;
695;334;700;
695;336;700;
696;336;700;
696;336;700;
697;337;700;
697;337;700;
698;337;700;
698;336;700;
699;335;700;
699;332;700;
700;332;700;
701;334;700;
701;337;700;
701;333;700;
702;330;700;
703;332;700;
703;333;700;
704;331;700;
704;331;700;
705;333;700;
705;333;700;
706;331;700;
706;332;700;
707;334;700;
707;338;700;
708;340;700;
709;344;700;
709;345;700;
710;346;700;
710;343;700;
711;352;700;
711;360;700;
711;364;700;
712;364;700;
712;366;700;
713;366;700;
713;361;700;
714;358;700;
715;356;700;
715;347;700;
716;337;700;
716;330;700;
717;326;700;
717;324;700;
717;323;700;
718;321;700;
719;321;700;
719;320;700;
720;318;700;
720;318;700;
721;318;700;
721;317;700;
722;316;700;
722;317;700;
723;316;700;
723;314;700;
724;302;700;
724;293;700;
725;308;700;
726;333;700;
726;386;700;
726;451;700;
727;491;700;
728;467;700;
728;387;700;
729;306;700;
729;275;700;
730;281;700;
730;300;700;
731;316;700;
731;324;700;
732;323;700;
732;324;700;
733;323;700;
733;323;700;
734;323;700;
734;326;700;
735;328;700;
735;329;700;
736;328;700;
736;329;700;
737;332;700;
737;332;700;
738;335;700;
738;337;700;
739;338;700;
740;338;700;
740;339;700;
741;344;700;
741;345;700;
742;342;700;
742;344;700;
742;346;700;
743;351;700;
744;350;700;
744;351;700;
745;355;700;
745;358;700;
746;362;700;
746;362;700;
747;363;700;
747;364;700;
748;365;700;
748;368;700;
749;367;700;
749;367;700;
750;367;700;
751;368;700;
751;366;700;
751;361;700;
752;355;700;
753;353;700;
753;345;700;
753;340;700;
754;339;700;
755;338;700;
755;335;700;
755;332;700;
756;332;700;
757;333;700;
757;331;700;
758;330;700;
758;340;700;
759;339;700;
760;338;700;
760;337;700;
760;338;700;
761;338;700;
761;339;700;
762;339;700;
762;339;700;
763;336;700;
763;337;700;
764;338;700;
765;337;700;
765;336;700;
766;336;700;
766;336;700;
767;334;700;
767;332;700;
767;332;700;
768;332;700;
769;333;700;
769;333;700;
770;335;700;
770;341;700;
771;342;700;
771;343;700;
772;345;700;
772;346;700;
773;347;700;
773;355;700;
774;360;700;
774;360;700;
775;358;700;
776;357;700;
776;360;700;
776;357;700;
777;350;700;
778;344;700;
778;340;700;
779;334;700;
779;327;700;
780;324;700;
780;321;700;
781;320;700;
781;317;700;
782;316;700;
782;317;700;
783;318;700;
783;317;700;
784;317;700;
784;317;700;
785;315;700;
785;314;700;
786;315;700;
786;310;700;
787;294;700;
787;293;700;
788;316;700;
788;364;700;
789;429;700;
789;487;700;
790;494;700;
790;437;700;
791;343;700;
791;281;700;
792;271;700;
792;284;700;
793;303;700;
794;314;700;
794;319;700;
795;322;700;
795;320;700;
796;321;700;
796;322;700;
797;325;700;
797;326;700;
798;327;700;
798;331;700;
799;333;700;
799;330;700;
800;332;700;
801;335;700;
801;335;700;
801;336;700;
802;337;700;
803;338;700;
803;338;700;
803;339;700;
804;343;700;
805;345;700;
805;345;700;
805;346;700;
806;349;700;
807;353;700;
807;354;700;
808;355;700;
808;362;700;
809;364;700;
809;364;700;
810;363;700;
810;368;700;
811;370;700;
811;369;700;
812;370;700;
812;369;700;
813;368;700;
813;366;700;
814;363;700;
815;361;700;
815;357;700;
815;349;700;
816;346;700;
817;342;700;
817;339;700;
817;334;700;
818;333;700;
819;331;700;
819;329;700;
820;330;700;
820;330;700;
821;328;700;
821;328;700;
822;328;700;
822;329;700;
823;327;700;
823;328;700;
824;330;700;
824;330;700;
825;331;700;
825;330;700;
826;333;700;
826;335;700;
827;334;700;
828;333;700;
828;335;700;
828;334;700;
829;334;700;
830;332;700;
830;333;700;
830;333;700;
831;334;700;
832;333;700;
832;333;700;
832;333;700;
833;330;700;
834;331;700;
834;332;700;
835;331;700;
835;330;700;
836;329;700;
836;331;700;
837;330;700;
837;328;700;
838;327;700;
838;328;700;
839;330;700;
840;328;700;
840;328;700;
840;331;700;
841;330;700;
842;330;700;
842;329;700;
842;328;700;
843;326;700;
844;326;700;
844;330;700;
845;331;700;
845;337;700;
846;340;700;
846;343;700;
847;342;700;
847;343;700;
848;344;700;
848;353;700;
849;359;700;
849;358;700;
850;359;700;
850;362;700;
851;360;700;
851;352;700;
852;350;700;
853;346;700;
853;339;700;
853;331;700;
854;328;700;
855;323;700;
855;321;700;
855;321;700;
856;320;700;
857;321;700;
857;318;700;
858;317;700;
858;316;700;
859;317;700;
859;316;700;
860;316;700;
860;316;700;
861;314;700;
861;302;700;
862;292;700;
862;306;700;
863;337;700;
863;398;700;
864;468;700;
864;507;700;
865;477;700;
865;393;700;
866;310;700;
867;276;700;
867;278;700;
867;295;700;
868;311;700;
869;317;700;
869;318;700;
870;322;700;
870;324;700;
871;324;700;
871;324;700;
872;324;700;
872;326;700;
873;327;700;
873;328;700;
874;329;700;
874;330;700;
875;331;700;
875;332;700;
876;333;700;
876;335;700;
877;336;700;
878;337;700;
878;341;700;
878;343;700;
879;343;700;
880;343;700;
880;346;700;
880;347;700;
881;347;700;
882;349;700;
882;355;700;
882;358;700;
883;360;700;
884;361;700;
884;364;700;
885;366;700;
885;368;700;
886;370;700;
886;369;700;
887;371;700;
887;368;700;
888;368;700;
888;368;700;
889;364;700;
890;359;700;
890;354;700;
890;349;700;
891;343;700;
892;341;700;
892;338;700;
892;336;700;
893;331;700;
894;327;700;
894;329;700;
894;330;700;
895;330;700;
896;328;700;
896;328;700;
897;327;700;
897;325;700;
898;326;700;
898;327;700;
899;328;700;
899;325;700;
900;328;700;
900;333;700;
901;333;700;
901;332;700;
902;333;700;
903;334;700;
903;334;700;
903;333;700;
904;334;700;
905;333;700;
905;333;700;
905;332;700;
906;335;700;
907;336;700;
907;333;700;
907;333;700;
908;333;700;
909;333;700;
909;332;700;
909;333;700;
910;331;700;
911;332;700;
911;332;700;
912;332;700;
912;332;700;
913;331;700;
913;331;700;
914;330;700;
914;331;700;
915;329;700;
916;328;700;
916;330;700;
916;332;700;
917;330;700;
917;329;700;
918;330;700;
919;337;700;
919;340;700;
919;339;700;
920;340;700;
921;340;700;
921;341;700;
922;348;700;
922;356;700;
923;361;700;
923;361;700;
924;358;700;
924;359;700;
925;357;700;
925;353;700;
926;347;700;
926;341;700;
927;330;700;
928;324;700;
928;322;700;
929;322;700;
929;319;700;
930;315;700;
930;316;700;
930;315;700;
931;315;700;
932;313;700;
932;314;700;
932;314;700;
933;313;700;
934;312;700;
934;315;700;
935;311;700;
935;293;700;
936;292;700;
936;313;700;
937;357;700;
937;424;700;
938;487;700;
938;494;700;
939;434;700;
939;338;700;
940;279;700;
940;268;700;
941;280;700;
941;298;700;
942;313;700;
942;320;700;
943;318;700;
943;318;700;
944;325;700;
944;327;700;
945;326;700;
946;326;700;
946;327;700;
947;325;700;
947;328;700;
948;329;700;
948;331;700;
949;332;700;
949;333;700;
950;335;700;
950;336;700;
951;337;700;
951;336;700;
952;338;700;
953;341;700;
953;340;700;
953;339;700;
954;343;700;
955;348;700;
955;352;700;
955;356;700;
956;357;700;
957;359;700;
957;360;700;
957;364;700;
958;368;700;
959;371;700;
959;370;700;
960;368;700;
960;372;700;
961;371;700;
961;371;700;
962;368;700;
962;364;700;
963;360;700;
963;355;700;
964;350;700;
964;345;700;
965;341;700;
965;339;700;
966;335;700;
967;336;700;
967;332;700;
967;328;700;
968;327;700;
